language,languageLabel,statusLabel,native,ISO,countryLabel,walsCode,IDH,coordinates,Population
http://www.wikidata.org/entity/Q7737,Russian,1 National,110000000,rus,Russia,rus,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q7737,Russian,1 National,110440620,rus,Russia,rus,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q7737,Russian,1 National,153919510,rus,Russia,rus,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q7737,Russian,1 National,171428900,rus,Russia,rus,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q36163,Kurmanji,3 Wider Communication,15000000,kmr,Azerbaijan,krd,0.751,Point(47.7 40.3),10127874
http://www.wikidata.org/entity/Q36163,Kurmanji,3 Wider Communication,15000000,kmr,Azerbaijan,kji,0.751,Point(47.7 40.3),10127874
http://www.wikidata.org/entity/Q9192,Mandarin Chinese,1 National,1074000000,cmn,Indonesia,kug,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q9192,Mandarin Chinese,1 National,1074000000,cmn,Indonesia,mnd,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q9240,Indonesian,1 National,199000000,ind,Indonesia,ind,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q9240,Indonesian,1 National,199000000,ind,Indonesia,inj,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q33549,Javanese,4 Educational,84308740,jav,Indonesia,jav,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q36213,Madurese,5 Developing,14000000,mad,Indonesia,mdr,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q36495,Southern Min,6a Vigorous,48339200,nan,Indonesia,chz,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q36495,Southern Min,6a Vigorous,48339200,nan,Indonesia,hok,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q34327,Tsonga,1 National,13000000,tso,South Africa,tsn,0.699,Point(24.0 -29.0),59622350
http://www.wikidata.org/entity/Q56426,Moroccan Arabic,3 Wider Communication,30000000,ary,Algeria,amr,0.754,Point(1.0 28.0),41318142
http://www.wikidata.org/entity/Q9192,Mandarin Chinese,1 National,1074000000,cmn,Singapore,kug,0.932,Point(103.8 1.3),5888926
http://www.wikidata.org/entity/Q9192,Mandarin Chinese,1 National,1074000000,cmn,Singapore,mnd,0.932,Point(103.8 1.3),5888926
http://www.wikidata.org/entity/Q36495,Southern Min,6a Vigorous,48339200,nan,Singapore,chz,0.932,Point(103.8 1.3),5888926
http://www.wikidata.org/entity/Q36495,Southern Min,6a Vigorous,48339200,nan,Singapore,hok,0.932,Point(103.8 1.3),5888926
http://www.wikidata.org/entity/Q36163,Kurmanji,3 Wider Communication,15000000,kmr,Armenia,krd,0.743,Point(44.95 40.383333),2930450
http://www.wikidata.org/entity/Q36163,Kurmanji,3 Wider Communication,15000000,kmr,Armenia,kji,0.743,Point(44.95 40.383333),2930450
http://www.wikidata.org/entity/Q9217,Thai,1 National,40000000,tha,Cambodia,tha,0.582,Point(105.0 12.6),16005373
http://www.wikidata.org/entity/Q36495,Southern Min,6a Vigorous,48339200,nan,Cambodia,chz,0.582,Point(105.0 12.6),16005373
http://www.wikidata.org/entity/Q36495,Southern Min,6a Vigorous,48339200,nan,Cambodia,hok,0.582,Point(105.0 12.6),16005373
http://www.wikidata.org/entity/Q8097,Telugu,2 Provincial,50000000,tel,India,tel,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q8097,Telugu,2 Provincial,74244300,tel,India,tel,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q9610,Bengali,1 National,106000000,ben,India,ben,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q9610,Bengali,1 National,189261200,ben,India,ben,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q9610,Bengali,1 National,242659750,ben,India,ben,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q33673,Kannada,2 Provincial,43506272,kan,India,knd,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q33673,Kannada,2 Provincial,44000000,kan,India,knd,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q36109,Maithili,2 Provincial,13583464,mai,India,mai,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q36109,Maithili,2 Provincial,33890000,mai,India,mai,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q36236,Malayalam,2 Provincial,30000000,mal,India,mym,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q36163,Kurmanji,3 Wider Communication,15000000,kmr,Iran,krd,0.798,Point(53.0 32.0),79966230
http://www.wikidata.org/entity/Q36163,Kurmanji,3 Wider Communication,15000000,kmr,Iran,kji,0.798,Point(53.0 32.0),79966230
http://www.wikidata.org/entity/Q36163,Kurmanji,3 Wider Communication,15000000,kmr,Iraq,krd,0.685,Point(43.0 33.0),38274618
http://www.wikidata.org/entity/Q36163,Kurmanji,3 Wider Communication,15000000,kmr,Iraq,kji,0.685,Point(43.0 33.0),38274618
http://www.wikidata.org/entity/Q5885,Tamil,2 Provincial,67832790,tam,Malaysia,tml,0.802,Point(108.0 3.0),31624264
http://www.wikidata.org/entity/Q9192,Mandarin Chinese,1 National,1074000000,cmn,Malaysia,kug,0.802,Point(108.0 3.0),31624264
http://www.wikidata.org/entity/Q9192,Mandarin Chinese,1 National,1074000000,cmn,Malaysia,mnd,0.802,Point(108.0 3.0),31624264
http://www.wikidata.org/entity/Q36455,Min Dong,5 Developing,9100000,cdo,Malaysia,fuz,0.802,Point(108.0 3.0),31624264
http://www.wikidata.org/entity/Q36495,Southern Min,6a Vigorous,48339200,nan,Malaysia,chz,0.802,Point(108.0 3.0),31624264
http://www.wikidata.org/entity/Q36495,Southern Min,6a Vigorous,48339200,nan,Malaysia,hok,0.802,Point(108.0 3.0),31624264
http://www.wikidata.org/entity/Q36109,Maithili,2 Provincial,13583464,mai,Nepal,mai,0.574,Point(84.0 28.0),30327877
http://www.wikidata.org/entity/Q36109,Maithili,2 Provincial,33890000,mai,Nepal,mai,0.574,Point(84.0 28.0),30327877
http://www.wikidata.org/entity/Q5885,Tamil,2 Provincial,67832790,tam,Sri Lanka,tsp,0.77,Point(81.0 7.0),21444000
http://www.wikidata.org/entity/Q5885,Tamil,2 Provincial,67832790,tam,Sri Lanka,tml,0.77,Point(81.0 7.0),21444000
http://www.wikidata.org/entity/Q36163,Kurmanji,3 Wider Communication,15000000,kmr,Syria,krd,0.536,Point(38.583333 35.216667),18499181
http://www.wikidata.org/entity/Q36163,Kurmanji,3 Wider Communication,15000000,kmr,Syria,kji,0.536,Point(38.583333 35.216667),18499181
http://www.wikidata.org/entity/Q9192,Mandarin Chinese,1 National,1074000000,cmn,Taiwan,kug,0.911,Point(121.0 24.0),23593794
http://www.wikidata.org/entity/Q9192,Mandarin Chinese,1 National,1074000000,cmn,Taiwan,mnd,0.911,Point(121.0 24.0),23593794
http://www.wikidata.org/entity/Q36455,Min Dong,5 Developing,9100000,cdo,Taiwan,fuz,0.911,Point(121.0 24.0),23593794
http://www.wikidata.org/entity/Q36495,Southern Min,6a Vigorous,48339200,nan,Taiwan,chz,0.911,Point(121.0 24.0),23593794
http://www.wikidata.org/entity/Q36495,Southern Min,6a Vigorous,48339200,nan,Taiwan,hok,0.911,Point(121.0 24.0),23593794
http://www.wikidata.org/entity/Q9217,Thai,1 National,40000000,tha,Thailand,tha,0.755,Point(101.0 14.0),65931550
http://www.wikidata.org/entity/Q9199,Vietnamese,1 National,68058620,vie,Vietnam,vie,0.694,Point(108.0 16.0),94660000
http://www.wikidata.org/entity/Q9199,Vietnamese,1 National,97000000,vie,Vietnam,vie,0.694,Point(108.0 16.0),94660000
http://www.wikidata.org/entity/Q9176,Korean,1 National,73233270,kor,South Korea,kor,0.898,Point(128.0 36.0),51466201
http://www.wikidata.org/entity/Q9610,Bengali,1 National,106000000,ben,Bangladesh,ben,0.632,Point(89.866667 24.016667),165775000
http://www.wikidata.org/entity/Q9610,Bengali,1 National,189261200,ben,Bangladesh,ben,0.632,Point(89.866667 24.016667),165775000
http://www.wikidata.org/entity/Q9610,Bengali,1 National,242659750,ben,Bangladesh,ben,0.632,Point(89.866667 24.016667),165775000
http://www.wikidata.org/entity/Q9192,Mandarin Chinese,1 National,1074000000,cmn,Brunei,kug,0.853,Point(114.566667 4.4),428697
http://www.wikidata.org/entity/Q9192,Mandarin Chinese,1 National,1074000000,cmn,Brunei,mnd,0.853,Point(114.566667 4.4),428697
http://www.wikidata.org/entity/Q36455,Min Dong,5 Developing,9100000,cdo,Brunei,fuz,0.853,Point(114.566667 4.4),428697
http://www.wikidata.org/entity/Q36495,Southern Min,6a Vigorous,48339200,nan,Brunei,chz,0.853,Point(114.566667 4.4),428697
http://www.wikidata.org/entity/Q36495,Southern Min,6a Vigorous,48339200,nan,Brunei,hok,0.853,Point(114.566667 4.4),428697
http://www.wikidata.org/entity/Q9192,Mandarin Chinese,1 National,1074000000,cmn,Philippines,kug,0.699,Point(123.0 12.0),100981437
http://www.wikidata.org/entity/Q9192,Mandarin Chinese,1 National,1074000000,cmn,Philippines,mnd,0.699,Point(123.0 12.0),100981437
http://www.wikidata.org/entity/Q34057,Tagalog,3 Wider Communication,28000000,tgl,Philippines,tag,0.699,Point(123.0 12.0),100981437
http://www.wikidata.org/entity/Q34057,Tagalog,3 Wider Communication,45000000,tgl,Philippines,tag,0.699,Point(123.0 12.0),100981437
http://www.wikidata.org/entity/Q36495,Southern Min,6a Vigorous,48339200,nan,Philippines,chz,0.699,Point(123.0 12.0),100981437
http://www.wikidata.org/entity/Q36495,Southern Min,6a Vigorous,48339200,nan,Philippines,hok,0.699,Point(123.0 12.0),100981437
http://www.wikidata.org/entity/Q34311,Yoruba,2 Provincial,40000000,yor,Togo,yor,0.503,Point(1.183333 8.25),7797694
http://www.wikidata.org/entity/Q56240,Tunisian Arabic,3 Wider Communication,11200000,aeb,Tunisia,atu,0.735,Point(10.0 34.0),11565204
http://www.wikidata.org/entity/Q34327,Tsonga,1 National,13000000,tso,Zimbabwe,tsn,0.535,Point(30.0 -19.0),16529904
http://www.wikidata.org/entity/Q34311,Yoruba,2 Provincial,40000000,yor,Benin,yor,0.515,Point(2.183333333 8.833333333),11175692
http://www.wikidata.org/entity/Q5885,Tamil,2 Provincial,67832790,tam,Mauritius,tsp,0.79,Point(57.5 -20.2),1264613
http://www.wikidata.org/entity/Q5885,Tamil,2 Provincial,67832790,tam,Mauritius,tml,0.79,Point(57.5 -20.2),1264613
http://www.wikidata.org/entity/Q56426,Moroccan Arabic,3 Wider Communication,30000000,ary,Morocco,amr,0.667,Point(-6.0 32.0),36029138
http://www.wikidata.org/entity/Q34327,Tsonga,1 National,13000000,tso,Mozambique,tsn,0.437,Point(35.0 -19.0),29668834
http://www.wikidata.org/entity/Q20824,Mattole,9 Dormant,0,mvb,United States of America,mtl,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q27480,Eyak,9 Dormant,0,eya,United States of America,eya,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q33404,Klallam,9 Reawakening,0,clm,United States of America,cla,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q34685,Yurok,9 Dormant,0,yur,United States of America,yur,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q36937,Wiyot,9 Dormant,0,wiy,United States of America,wiy,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q56513,Wichita,9 Dormant,0,wic,United States of America,wic,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q56627,Kitsai,9 Dormant,0,kii,United States of America,kit,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q56751,Pawnee,8b Nearly Extinct,0,paw,United States of America,pwn,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q25289,Cornish,9 Reawakening,0,cor,United Kingdom,crn,0.922,Point(-2.0 54.6),66022273
http://www.wikidata.org/entity/Q35991,Kamassian,10 Extinct,0,xas,Russia,kms,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q56311,Yugh,8b Nearly Extinct,0,yug,Russia,yug,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33698,Livonian,9 Dormant,0,liv,Latvia,liv,0.819,Point(25.0 57.0),1909000
http://www.wikidata.org/entity/Q35677,Gaagudju,10 Extinct,0,gbu,Australia,gaa,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q10206,Záparo,8b Nearly Extinct,0,zro,Peru,zpr,0.75,Point(-76.0 -9.4),29381884
http://www.wikidata.org/entity/Q35215,Berbice Creole Dutch,10 Extinct,0,brc,Guyana,bdc,0.654,Point(-59.316667 5.733333),777859
http://www.wikidata.org/entity/Q10206,Záparo,8b Nearly Extinct,0,zro,Ecuador,zpr,0.746,Point(-78.0 -1.0),16624858
http://www.wikidata.org/entity/Q27969,Ainu,8b Nearly Extinct,10,ain,Japan,ain,0.909,Point(136.0 35.0),126434565
http://www.wikidata.org/entity/Q28058,Hupa,8b Nearly Extinct,8,hup,United States of America,hup,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q56539,Arikara,8b Nearly Extinct,10,ari,United States of America,akr,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q3391031,Plains Miwok,9 Dormant,0,pmw,United States of America,mwp,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q3307204,Chicomuceltec,9 Dormant,0,cob,Mexico,cec,0.756,Point(-102.0 23.0),124777324
http://www.wikidata.org/entity/Q3322101,Ka'apor Sign Language,10 Extinct,0,uks,Brazil,usl,0.754,Point(-53.0 -14.0),210147125
http://www.wikidata.org/entity/Q27969,Ainu,8b Nearly Extinct,10,ain,Russia,ain,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q28156,Sirenik Eskimo,10 Extinct,5,ysr,Russia,ysi,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33283,Hinuq,6b Threatened,5,gin,Russia,hnk,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33650,Oroch,8b Nearly Extinct,8,oac,Russia,orc,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q56311,Yugh,8b Nearly Extinct,1,yug,Russia,yug,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q56311,Yugh,8b Nearly Extinct,2,yug,Russia,yug,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q531826,Yaghan,8b Nearly Extinct,1,yag,Chile,yah,0.832,Point(-71.0 -33.0),18054726
http://www.wikidata.org/entity/Q3915783,Nyawaygi,10 Extinct,0,nyt,Australia,nya,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q7021846,Ngadjunmaya,9 Dormant,5,nju,Australia,mrj,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q7021846,Ngadjunmaya,9 Dormant,10,nju,Australia,mrj,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q7021846,Ngadjunmaya,9 Dormant,5,nju,Australia,ngj,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q7021846,Ngadjunmaya,9 Dormant,10,nju,Australia,ngj,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q7959489,Wagaydy,8b Nearly Extinct,5,wdj,Australia,bac,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q7969971,Warray,10 Extinct,0,wrz,Australia,wry,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q7970854,Warrungu,9 Dormant,0,wrg,Australia,wgu,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q8050479,Yawuru,9 Reawakening,6,ywr,Australia,ywr,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q10577443,Maringarr,8b Nearly Extinct,8,zmt,Australia,mrr,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q531826,Yaghan,8b Nearly Extinct,1,yag,Argentina,yah,0.825,Point(-64.0 -34.0),44938712
http://www.wikidata.org/entity/Q1957508,Taushiro,8b Nearly Extinct,1,trr,Peru,tsr,0.75,Point(-76.0 -9.4),29381884
http://www.wikidata.org/entity/Q33630,Kusunda,8b Nearly Extinct,7,kgg,Nepal,kus,0.574,Point(84.0 28.0),30327877
http://www.wikidata.org/entity/Q27792,Tlingit,8a Moribund,500,tli,Canada,tli,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q1755054,Thompson,8a Moribund,440,thp,Canada,tho,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q2640628,Kwakʼwala,8a Moribund,500,kwk,Canada,kwk,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q3183144,Malecite-Passamaquoddy,8a Moribund,590,pqm,Canada,psm,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q36464,Nivkh,8a Moribund,198,niv,Japan,niv,0.909,Point(136.0 35.0),126434565
http://www.wikidata.org/entity/Q36464,Nivkh,8a Moribund,198,niv,Japan,nvs,0.909,Point(136.0 35.0),126434565
http://www.wikidata.org/entity/Q13293,Southern Sami,2 Provincial,600,sma,Norway,scs,0.957,Point(11.0 65.0),5391369
http://www.wikidata.org/entity/Q13316,Mikasuki,6b Threatened,190,mik,United States of America,mki,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q27210,Aleut,8a Moribund,155,ale,United States of America,ale,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q27792,Tlingit,8a Moribund,500,tli,United States of America,tli,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q27992,Alutiiq,8a Moribund,450,ems,United States of America,atq,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q56519,Massachusett,9 Reawakening,400,wam,United States of America,mtt,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q3183144,Malecite-Passamaquoddy,8a Moribund,590,pqm,United States of America,psm,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q13293,Southern Sami,2 Provincial,600,sma,Sweden,scs,0.907,Point(15.0 61.0),10379295
http://www.wikidata.org/entity/Q36155,Coptic,9 Second language only,300,cop,Egypt,cop,0.696,Point(29.0 27.0),94798827
http://www.wikidata.org/entity/Q35143,Dahalo,8a Moribund,400,dal,Kenya,dah,0.548,Point(38.0 0.1),48468138
http://www.wikidata.org/entity/Q33825,Pirahã,6a Vigorous,389,myp,Brazil,prh,0.754,Point(-53.0 -14.0),210147125
http://www.wikidata.org/entity/Q35539,Ramarama,6a Vigorous,210,arr,Brazil,kaa,0.754,Point(-53.0 -14.0),210147125
http://www.wikidata.org/entity/Q56522,Hixkaryana,4 Educational,500,hix,Brazil,hix,0.754,Point(-53.0 -14.0),210147125
http://www.wikidata.org/entity/Q13239,Ulch,8a Moribund,154,ulc,Russia,ulc,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33485,Ket,8a Moribund,150,ket,Russia,ket,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33656,Kildin Sami,8b Nearly Extinct,350,sjd,Russia,ski,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33656,Kildin Sami,8b Nearly Extinct,500,sjd,Russia,ski,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q36464,Nivkh,8a Moribund,198,niv,Russia,niv,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q36464,Nivkh,8a Moribund,198,niv,Russia,nvs,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q36743,Nganasan,6b Threatened,125,nio,Russia,nga,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q56311,Yugh,8b Nearly Extinct,134,yug,Russia,yug,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q56423,Akhvakh,6b Threatened,210,akv,Russia,axv,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q56515,Godoberi,7 Shifting,130,gdo,Russia,god,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q56567,Chamalal,6b Threatened,500,cji,Russia,chm,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q35397,Budukh,6b Threatened,200,bdk,Azerbaijan,bdk,0.751,Point(47.7 40.3),10127874
http://www.wikidata.org/entity/Q3513326,Awyi,8a Moribund,350,auw,Indonesia,awy,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q6426967,Kola,6a Vigorous,500,kvv,Indonesia,koo,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q34207,Yankunytjatjara,8a Moribund,561,kdd,Australia,ynk,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q1764544,Warumungu,7 Shifting,200,wrm,Australia,wru,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q3111847,Miriwoong,8b Nearly Extinct,156,mep,Australia,mir,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q6792550,Maung,6a Vigorous,371,mph,Australia,mau,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q7049771,Noongar,9 Dormant,232,nys,Australia,nju,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q10510745,Gumatj,5 Developing,240,gnn,Australia,gmt,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q33443,Jaqaru,7 Shifting,448,jqr,Peru,jaq,0.75,Point(-76.0 -9.4),29381884
http://www.wikidata.org/entity/Q35128,Amarakaeri,6b Threatened,500,amr,Peru,amk,0.75,Point(-76.0 -9.4),29381884
http://www.wikidata.org/entity/Q3198399,Kokota,6b Threatened,530,kkk,Solomon Islands,kkt,0.546,Point(159.816666666 -9.466666666),611343
http://www.wikidata.org/entity/Q36954,Yimas,6b Threatened,300,yee,Papua New Guinea,yim,0.555,Point(147.0 -6.3),8935000
http://www.wikidata.org/entity/Q13281,Sonsorolese,6b Threatened,600,sov,Palau,son,0.798,Point(134.55 7.466667),21729
http://www.wikidata.org/entity/Q3027953,Sirionó,6b Threatened,400,srq,Bolivia,srn,0.693,Point(-64.991228611 -17.056869611),11051600
http://www.wikidata.org/entity/Q2567934,Vedda,8b Nearly Extinct,300,ved,Sri Lanka,ved,0.77,Point(81.0 7.0),21444000
http://www.wikidata.org/entity/Q37005,Zenaga,8a Moribund,200,zen,Mauritania,zen,0.52,Point(-11.0 21.0),4420184
http://www.wikidata.org/entity/Q12952830,Mbalanhu,6b Threatened,200,lnb,Namibia,mhu,0.647,Point(17.0 -23.0),2533794
http://www.wikidata.org/entity/Q37005,Zenaga,8a Moribund,200,zen,Senegal,zen,0.505,Point(-14.283333 14.366667),15850567
http://www.wikidata.org/entity/Q15649021,Eastern Keres,6b Threatened,6680,kee,United States of America,ksa,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q8050301,Yatzachi Zapotec,6b Threatened,2500,zav,Mexico,zya,0.756,Point(-102.0 23.0),124777324
http://www.wikidata.org/entity/Q10974017,Huarijio,6a Vigorous,2136,var,Mexico,grj,0.756,Point(-102.0 23.0),124777324
http://www.wikidata.org/entity/Q3504312,Paresí,5 Developing,1800,pab,Brazil,prc,0.754,Point(-53.0 -14.0),210147125
http://www.wikidata.org/entity/Q3515594,West Tarangan,5 Developing,7910,txn,Indonesia,tgw,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q5286559,Dobel,5 Developing,2000,kvo,Indonesia,dob,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q6359001,Kamoro,6a Vigorous,8000,kgq,Indonesia,kmr,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q6426967,Kola,6a Vigorous,2750,kvv,Indonesia,koo,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q6763970,Marind,6b Threatened,7000,mrz,Indonesia,mrd,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q7399757,Sahu,5 Developing,3500,saj,Indonesia,sah,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q7447500,Selaru,6b Threatened,1823,slu,Indonesia,sru,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q3915679,Djambarrpuyngu,3 Wider Communication,2766,djr,Australia,djm,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q3915441,Machiguenga,5 Developing,6200,mcb,Peru,mch,0.75,Point(-76.0 -9.4),29381884
http://www.wikidata.org/entity/Q3450812,Yipma,5 Developing,6600,byr,Papua New Guinea,bry,0.555,Point(147.0 -6.3),8935000
http://www.wikidata.org/entity/Q3542085,Tungag,5 Developing,9500,lcm,Papua New Guinea,tnk,0.555,Point(147.0 -6.3),8935000
http://www.wikidata.org/entity/Q4670715,Abu’ Arapesh,6b Threatened,2560,aah,Papua New Guinea,aab,0.555,Point(147.0 -6.3),8935000
http://www.wikidata.org/entity/Q7398693,Safeyoka,5 Developing,2390,apz,Papua New Guinea,ape,0.555,Point(147.0 -6.3),8935000
http://www.wikidata.org/entity/Q34311,Yoruba,2 Provincial,40000000,yor,Nigeria,yor,0.532,Point(8.0 9.0),190886311
http://www.wikidata.org/entity/Q9610,Bengali,1 National,106000000,ben,Sierra Leone,ben,0.419,Point(-12.1 8.5),7557212
http://www.wikidata.org/entity/Q9610,Bengali,1 National,189261200,ben,Sierra Leone,ben,0.419,Point(-12.1 8.5),7557212
http://www.wikidata.org/entity/Q9610,Bengali,1 National,242659750,ben,Sierra Leone,ben,0.419,Point(-12.1 8.5),7557212
http://www.wikidata.org/entity/Q34327,Tsonga,1 National,13000000,tso,Eswatini,tsn,0.588,Point(31.433333 -26.483333),1124753
http://www.wikidata.org/entity/Q8053347,Yeyi,6b Threatened,24000,yey,Botswana,yey,0.717,Point(23.7 -22.2),2291661
http://www.wikidata.org/entity/Q8053347,Yeyi,6b Threatened,24000,yey,Namibia,yey,0.647,Point(17.0 -23.0),2533794
http://www.wikidata.org/entity/Q9314,Scottish Gaelic,2 Provincial,57000,gla,Canada,gae,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q9314,Scottish Gaelic,2 Provincial,60130,gla,Canada,gae,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q13193,Quebec Sign Language,5 Developing,50000,fcs,Canada,lsq,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q27692,Chipewyan,6b Threatened,11130,chp,Canada,chp,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q33947,Northern Sami,2 Provincial,20000,sme,Norway,sno,0.957,Point(11.0 65.0),5391369
http://www.wikidata.org/entity/Q33947,Northern Sami,2 Provincial,25700,sme,Norway,sno,0.957,Point(11.0 65.0),5391369
http://www.wikidata.org/entity/Q33947,Northern Sami,6b Threatened,20000,sme,Norway,sno,0.957,Point(11.0 65.0),5391369
http://www.wikidata.org/entity/Q33947,Northern Sami,6b Threatened,25700,sme,Norway,sno,0.957,Point(11.0 65.0),5391369
http://www.wikidata.org/entity/Q9314,Scottish Gaelic,2 Provincial,57000,gla,United States of America,gae,0.92,Point(-98.5795 39.828175),331449281
